teamFifaCode,teamName,playerName,firstNames,lastName,shirtName,position,shirtNumber,club,dateOfBirth,heightCm
AUT,Áustria,Marko Arnautović,Marko,Arnautovic,Arnautović,FWD,7,Red Star Belgrade,1989-04-19,
AUT,Áustria,David Alaba,David,Alaba,Alaba,DEF,8,Real Madrid,1992-06-24,
AUT,Áustria,Marcel Sabitzer,Marcel,Sabitzer,Sabitzer,MID,9,Borussia Dortmund,1994-03-17,
AUT,Áustria,Florian Grillitsch,Florian,Grillitsch,Grillitsch,MID,10,Braga,1995-08-07,
AUT,Áustria,Michael Gregoritsch,Michael,Gregoritsch,Gregoritsch,FWD,11,FC Augsburg,1994-04-18,
AUT,Áustria,Florian Wiegele,Florian,Wiegele,Wiegele,GK,12,Viktoria Plzeň,2001-03-21,
AUT,Áustria,Patrick Pentz,Patrick,Pentz,Pentz,GK,13,Brøndby,1997-01-02,
AUT,Áustria,Saša Kalajdžić,Sasa,Kalajdzic,Kalajdžić,FWD,14,LASK,1997-07-07,
AUT,Áustria,Philipp Lienhart,Philipp,Lienhart,Lienhart,DEF,15,SC Freiburg,1996-07-11,
AUT,Áustria,Phillipp Mwene,Phillipp,Mwene,Mwene,DEF,16,Mainz 05,1994-01-29,
AUT,Áustria,Carney Chukwuemeka,Carney,Chukwuemeka,Chukwuemeka,MID,17,Borussia Dortmund,2003-10-20,
AUT,Áustria,Romano Schmid,Romano,Schmid,Schmid,MID,18,Werder Bremen,2000-01-27,
AUT,Áustria,Dejan Ljubičić,Dejan,Ljubicic,Ljubičić,MID,19,Schalke 04,1997-10-08,
AUT,Áustria,Konrad Laimer,Konrad,Laimer,Laimer,MID,20,Bayern Munich,1997-05-27,
AUT,Áustria,Patrick Wimmer,Patrick,Wimmer,Wimmer,FWD,21,VfL Wolfsburg,2001-05-30,
AUT,Áustria,Alexander Prass,Alexander,Prass,Prass,MID,22,TSG Hoffenheim,2001-05-26,
AUT,Áustria,Marco Friedl,Marco,Friedl,Friedl,DEF,23,Werder Bremen,1998-03-16,
AUT,Áustria,Paul Wanner,Paul,Wanner,Wanner,MID,24,PSV Eindhoven,2005-12-23,
AUT,Áustria,Michael Svoboda,Michael,Svoboda,Svoboda,DEF,25,Venezia,1998-10-15,
AUT,Áustria,Alessandro Schöpf,Alessandro,Schopf,Schöpf,MID,26,Wolfsberger AC,1994-02-07,
JOR,Jordânia,Yazeed Abulaila,Yazeed,Abulaila,Abulaila,GK,1,Al-Hussein,1993-01-08,
JOR,Jordânia,Mohammad Abu Hashish,Mohammad,Abu Hashish,Hashish,DEF,2,Al-Karma,1995-05-09,
JOR,Jordânia,Abdallah Nasib,Abdallah,Nasib,Nasib,DEF,3,Al-Zawraa,1994-02-25,
JOR,Jordânia,Husam Abu Dahab,Husam,Abu Dahab,Dahab,DEF,4,Al-Faisaly,2000-05-13,
JOR,Jordânia,Yazan Al-Arab,Yazan,Arab,Al-Arab,DEF,5,FC Seoul,1996-01-31,
JOR,Jordânia,Amer Jamous,Amer,Jamous,Jamous,MID,6,Al-Zawraa,2002-07-03,
JOR,Jordânia,Mohammad Abu Zrayq,Mohammad,Abu Zrayq,Zrayq,FWD,7,Raja Casablanca,1997-12-30,
JOR,Jordânia,Noor Al-Rawabdeh,Noor,Rawabdeh,Al-Rawabdeh,MID,8,Selangor,1997-02-24,
JOR,Jordânia,Ali Olwan,Ali,Olwan,Olwan,FWD,9,Al-Sailiya,2000-03-26,
JOR,Jordânia,Musa Al-Taamari,Musa,Taamari,Al-Taamari,FWD,10,Rennes,1997-06-10,
JOR,Jordânia,Odeh Al-Fakhouri,Odeh,Fakhouri,Al-Fakhouri,FWD,11,Pyramids,2005-11-22,
JOR,Jordânia,Nour Bani Attiah,Nour,Bani Attiah,Attiah,GK,12,Al-Faisaly,1993-01-25,
JOR,Jordânia,Mahmoud Al-Mardi,Mahmoud,Mardi,Al-Mardi,FWD,13,Al-Hussein,1993-10-06,
JOR,Jordânia,Rajaei Ayed,Rajaei,Ayed,Ayed,MID,14,Al-Hussein,1993-07-25,
JOR,Jordânia,Ibrahim Sadeh,Ibrahim,Sadeh,Sadeh,MID,15,Al-Karma,2000-04-27,
JOR,Jordânia,Mo Abualnadi,Mo,Abualnadi,Abualnadi,DEF,16,Selangor,2001-02-08,
JOR,Jordânia,Salim Obaid,Salim,Obaid,Obaid,DEF,17,Al-Hussein,1992-01-17,
JOR,Jordânia,Mohammad Taha,Mohammad,Taha,Taha,MID,18,Al-Hussein,2005-07-13,
JOR,Jordânia,Saed Al-Rosan,Saed,Rosan,Al-Rosan,DEF,19,Al-Hussein,1997-02-01,
JOR,Jordânia,Mohannad Abu Taha,Mohannad,Abu Taha,Taha,MID,20,Al-Quwa Al-Jawiya,2003-02-02,
JOR,Jordânia,Nizar Al-Rashdan,Nizar,Rashdan,Al-Rashdan,MID,21,Qatar SC,1999-03-23,
JOR,Jordânia,Abdallah Al-Fakhouri,Abdallah,Fakhouri,Al-Fakhouri,GK,22,Al-Wehdat,2000-01-22,
JOR,Jordânia,Ihsan Haddad,Ihsan,Haddad,Haddad,DEF,23,Al-Hussein,1994-02-05,
JOR,Jordânia,Ali Azaizeh,Ali,Azaizeh,Azaizeh,FWD,24,Al-Shabab,2004-04-13,
JOR,Jordânia,Mohammad Al-Dawoud,Mohammad,Dawoud,Al-Dawoud,MID,25,Al-Wehdat,1992-04-12,
JOR,Jordânia,Anas Badawi,Anas,Badawi,Badawi,DEF,26,Al-Faisaly,1997-09-13,
COL,Colômbia,David Ospina,David,Ospina,Ospina,GK,1,Atlético Nacional,1988-08-31,
COL,Colômbia,Daniel Muñoz,Daniel,Munoz,Muñoz,DEF,2,Crystal Palace,1996-05-26,
COL,Colômbia,Jhon Lucumí,Jhon,Lucumi,Lucumí,DEF,3,Bologna,1998-06-26,
COL,Colômbia,Santiago Arias,Santiago,Arias,Arias,DEF,4,Independiente,1992-01-13,
COL,Colômbia,Kevin Castaño,Kevin,Castano,Castaño,MID,5,River Plate,2000-09-29,
COL,Colômbia,Richard Ríos,Richard,Rios,Ríos,MID,6,Benfica,2000-06-02,
COL,Colômbia,Luis Díaz,Luis,Diaz,Díaz,FWD,7,Bayern Munich,1997-01-13,
COL,Colômbia,Jorge Carrascal,Jorge,Carrascal,Carrascal,MID,8,Flamengo,1998-05-25,
COL,Colômbia,Jhon Córdoba,Jhon,Cordoba,Córdoba,FWD,9,Krasnodar,1993-05-11,
COL,Colômbia,James Rodríguez,James,Rodriguez,Rodríguez,MID,10,Minnesota United FC,1991-07-12,
COL,Colômbia,Jhon Arias,Jhon,Arias,Arias,MID,11,Palmeiras,1997-09-21,
COL,Colômbia,Camilo Vargas,Camilo,Vargas,Vargas,GK,12,Atlas,1989-03-09,
COL,Colômbia,Yerry Mina,Yerry,Mina,Mina,DEF,13,Cagliari,1994-09-23,
COL,Colômbia,Gustavo Puerta,Gustavo,Puerta,Puerta,DEF,14,Racing Santander,2003-07-23,
COL,Colômbia,Juan Portilla,Juan,Portilla,Portilla,MID,15,Athletico Paranaense,1998-09-12,
COL,Colômbia,Jefferson Lerma,Jefferson,Lerma,Lerma,MID,16,Crystal Palace,1994-10-25,
COL,Colômbia,Johan Mojica,Johan,Mojica,Mojica,DEF,17,Mallorca,1992-08-21,
COL,Colômbia,Willer Ditta,Willer,Ditta,Ditta,DEF,18,Cruz Azul,1998-01-23,
COL,Colômbia,Cucho Hernández,Cucho,Hernandez,Hernández,FWD,19,Real Betis,1999-04-20,
COL,Colômbia,Juan Fernando Quintero,Juan Fernando,Quintero,Quintero,MID,20,River Plate,1993-01-18,
COL,Colômbia,Jaminton Campaz,Jaminton,Campaz,Campaz,FWD,21,Rosario Central,2000-05-24,
COL,Colômbia,Deiver Machado,Deiver,Machado,Machado,DEF,22,Nantes,1993-09-02,
COL,Colômbia,Davinson Sánchez,Davinson,Sanchez,Sánchez,DEF,23,Galatasaray,1996-06-12,
COL,Colômbia,Álvaro Montero,Alvaro,Montero,Montero,GK,24,Vélez Sarsfield,1995-03-29,
COL,Colômbia,Luis Suárez,Luis,Suarez,Suárez,FWD,25,Sporting CP,1997-12-02,
COL,Colômbia,Andrés Gómez,Andres,Gomez,Gómez,FWD,26,Vasco da Gama,2002-09-12,
COD,República Democrática do Congo,Lionel Mpasi,Lionel,Mpasi,Mpasi,GK,1,Le Havre,1994-08-01,
COD,República Democrática do Congo,Aaron Wan-Bissaka,Aaron,Wan-Bissaka,Wan-Bissaka,DEF,2,West Ham United,1997-11-26,
COD,República Democrática do Congo,Steve Kapuadi,Steve,Kapuadi,Kapuadi,DEF,3,Widzew Łódź,1998-04-30,
COD,República Democrática do Congo,Axel Tuanzebe,Axel,Tuanzebe,Tuanzebe,DEF,4,Burnley,1997-11-14,
COD,República Democrática do Congo,Dylan Batubinsika,Dylan,Batubinsika,Batubinsika,DEF,5,AEL,1996-02-15,
COD,República Democrática do Congo,Ngal'ayel Mukau,Ngalayel,Mukau,Mukau,MID,6,Lille,2004-11-03,
COD,República Democrática do Congo,Nathanaël Mbuku,Nathanael,Mbuku,Mbuku,MID,7,Montpellier,2002-03-16,
COD,República Democrática do Congo,Samuel Moutoussamy,Samuel,Moutoussamy,Moutoussamy,MID,8,Atromitos,1996-08-12,
COD,República Democrática do Congo,Brian Cipenga,Brian,Cipenga,Cipenga,FWD,9,Castellón,1998-03-11,
COD,República Democrática do Congo,Théo Bongonda,Theo,Bongonda,Bongonda,MID,10,Spartak Moscow,1995-11-20,
COD,República Democrática do Congo,Gaël Kakuta,Gael,Kakuta,Kakuta,FWD,11,AEL,1991-06-21,
COD,República Democrática do Congo,Joris Kayembe,Joris,Kayembe,Kayembe,DEF,12,Genk,1994-08-08,
COD,República Democrática do Congo,Meschak Elia,Meschak,Elia,Elia,FWD,13,Alanyaspor,1997-08-06,
COD,República Democrática do Congo,Noah Sadiki,Noah,Sadiki,Sadiki,MID,14,Sunderland,2004-12-17,
COD,República Democrática do Congo,Aaron Tshibola,Aaron,Tshibola,Tshibola,MID,15,Kilmarnock,1995-01-02,
COD,República Democrática do Congo,Timothy Fayulu,Timothy,Fayulu,Fayulu,GK,16,Noah,1999-07-24,
COD,República Democrática do Congo,Cédric Bakambu,Cedric,Bakambu,Bakambu,FWD,17,Real Betis,1991-04-11,
COD,República Democrática do Congo,Charles Pickel,Charles,Pickel,Pickel,MID,18,Espanyol,1997-05-15,
COD,República Democrática do Congo,Fiston Mayele,Fiston,Mayele,Mayele,FWD,19,Pyramids,1994-06-24,
COD,República Democrática do Congo,Yoane Wissa,Yoane,Wissa,Wissa,FWD,20,Newcastle United,1996-09-03,
COD,República Democrática do Congo,Matthieu Epolo,Matthieu,Epolo,Epolo,GK,21,Standard Liège,2005-01-15,
COD,República Democrática do Congo,Chancel Mbemba,Chancel,Mbemba,Mbemba,DEF,22,Lille,1994-08-08,
COD,República Democrática do Congo,Simon Banza,Simon,Banza,Banza,FWD,23,Al Jazira,1996-08-13,
COD,República Democrática do Congo,Gédéon Kalulu,Gedeon,Kalulu,Kalulu,DEF,24,Aris Limassol,1997-08-29,
COD,República Democrática do Congo,Edo Kayembe,Edo,Kayembe,Kayembe,MID,25,Watford,1998-06-03,
COD,República Democrática do Congo,Arthur Masuaku,Arthur,Masuaku,Masuaku,DEF,26,Lens,1993-11-07,
POR,Portugal,Diogo Costa,Diogo,Costa,Costa,GK,1,Porto,1999-09-19,
POR,Portugal,Nélson Semedo,Nelson,Semedo,Semedo,DEF,2,Fenerbahçe,1993-11-16,
POR,Portugal,Rúben Dias,Ruben,Dias,Dias,DEF,3,Manchester City,1997-05-14,
POR,Portugal,Tomás Araújo,Tomas,Araujo,Araújo,DEF,4,Benfica,2002-05-16,
POR,Portugal,Diogo Dalot,Diogo,Dalot,Dalot,DEF,5,Manchester United,1999-03-18,
POR,Portugal,Matheus Nunes,Matheus,Nunes,Nunes,MID,6,Manchester City,1998-08-27,
POR,Portugal,Cristiano Ronaldo,Cristiano,Ronaldo,Ronaldo,FWD,7,Al-Nassr,1985-02-05,
POR,Portugal,Bruno Fernandes,Bruno,Fernandes,Fernandes,MID,8,Manchester United,1994-09-08,
POR,Portugal,Gonçalo Ramos,Goncalo,Ramos,Ramos,FWD,9,Paris Saint-Germain,2001-06-20,
POR,Portugal,Bernardo Silva,Bernardo,Silva,Silva,MID,10,Manchester City,1994-08-10,
POR,Portugal,João Félix,Joao,Felix,Félix,FWD,11,Al-Nassr,1999-11-10,
POR,Portugal,José Sá,Jose,Sa,Sá,GK,12,Wolverhampton Wanderers,1993-01-17,
POR,Portugal,Renato Veiga,Renato,Veiga,Veiga,DEF,13,Villarreal,2003-07-29,
POR,Portugal,Gonçalo Inácio,Goncalo,Inacio,Inácio,DEF,14,Sporting CP,2001-08-25,
POR,Portugal,João Neves,Joao,Neves,Neves,MID,15,Paris Saint-Germain,2004-09-27,
POR,Portugal,Francisco Trincão,Francisco,Trincao,Trincão,FWD,16,Sporting CP,1999-12-29,
POR,Portugal,Rafael Leão,Rafael,Leao,Leão,FWD,17,Milan,1999-06-10,
POR,Portugal,Pedro Neto,Pedro,Neto,Neto,FWD,18,Chelsea,2000-03-09,
POR,Portugal,Gonçalo Guedes,Goncalo,Guedes,Guedes,FWD,19,Real Sociedad,1996-11-29,
POR,Portugal,João Cancelo,Joao,Cancelo,Cancelo,DEF,20,Barcelona,1994-05-27,
POR,Portugal,Rúben Neves,Ruben,Neves,Neves,MID,21,Al-Hilal,1997-03-13,
POR,Portugal,Rui Silva,Rui,Silva,Silva,GK,22,Sporting CP,1994-02-07,
POR,Portugal,Vitinha,,Vitinha,Vitinha,MID,23,Paris Saint-Germain,2000-02-13,
POR,Portugal,Samú Costa,Samu,Costa,Costa,DEF,24,Mallorca,2000-11-27,
POR,Portugal,Nuno Mendes,Nuno,Mendes,Mendes,DEF,25,Paris Saint-Germain,2002-06-19,
POR,Portugal,Francisco Conceição,Francisco,Conceicao,Conceição,FWD,26,Juventus,2002-12-14,
UZB,Uzbequistão,Utkir Yusupov,Utkir,Yusupov,Yusupov,GK,1,Navbahor Namangan,1991-01-04,
UZB,Uzbequistão,Abdukodir Khusanov,Abdukodir,Khusanov,Khusanov,DEF,2,Manchester City,2004-02-29,
UZB,Uzbequistão,Khojiakbar Alijonov,Khojiakbar,Alijonov,Alijonov,DEF,3,Pakhtakor,1997-04-19,
UZB,Uzbequistão,Farrukh Sayfiev,Farrukh,Sayfiev,Sayfiev,DEF,4,Neftchi Fergana,1991-01-17,
UZB,Uzbequistão,Rustam Ashurmatov,Rustam,Ashurmatov,Ashurmatov,DEF,5,Esteghlal,1996-07-07,
UZB,Uzbequistão,Akmal Mozgovoy,Akmal,Mozgovoy,Mozgovoy,MID,6,Pakhtakor,1999-04-02,
UZB,Uzbequistão,Otabek Shukurov,Otabek,Shukurov,Shukurov,MID,7,Baniyas,1996-06-22,
UZB,Uzbequistão,Jamshid Iskanderov,Jamshid,Iskanderov,Iskanderov,MID,8,Neftchi Fergana,1993-10-16,
UZB,Uzbequistão,Odiljon Hamrobekov,Odiljon,Hamrobekov,Hamrobekov,MID,9,Tractor,1996-02-13,
UZB,Uzbequistão,Ruslanbek Jiyanov,Ruslanbek,Jiyanov,Jiyanov,MID,10,Navbahor Namangan,2001-06-05,
UZB,Uzbequistão,Oston Urunov,Oston,Urunov,Urunov,MID,11,Persepolis,2000-12-19,
UZB,Uzbequistão,Abduvohid Nematov,Abduvohid,Nematov,Nematov,GK,12,Nasaf,2001-03-20,
UZB,Uzbequistão,Sherzod Nasrullaev,Sherzod,Nasrullaev,Nasrullaev,DEF,13,Nasaf,1998-07-23,
UZB,Uzbequistão,Eldor Shomurodov,Eldor,Shomurodov,Shomurodov,FWD,14,İstanbul Başakşehir,1995-06-29,
UZB,Uzbequistão,Umar Eshmurodov,Umar,Eshmurodov,Eshmurodov,DEF,15,Nasaf,1992-11-30,
UZB,Uzbequistão,Botirali Ergashev,Botirali,Ergashev,Ergashev,GK,16,Neftchi Fergana,1995-06-23,
UZB,Uzbequistão,Dostonbek Khamdamov,Dostonbek,Khamdamov,Khamdamov,MID,17,Pakhtakor,1996-07-24,
UZB,Uzbequistão,Abdulla Abdullaev,Abdulla,Abdullaev,Abdullaev,DEF,18,Dibba,1997-09-01,
UZB,Uzbequistão,Azizjon Ganiev,Azizjon,Ganiev,Ganiev,MID,19,Al Bataeh,1998-02-22,
UZB,Uzbequistão,Azizbek Amonov,Azizbek,Amonov,Amonov,FWD,20,Dinamo Samarqand,1997-10-30,
UZB,Uzbequistão,Igor Sergeev,Igor,Sergeev,Sergeev,FWD,21,Persepolis,1993-04-30,
UZB,Uzbequistão,Abbosbek Fayzullaev,Abbosbek,Fayzullaev,Fayzullaev,MID,22,İstanbul Başakşehir,2003-10-03,
UZB,Uzbequistão,Sherzod Esanov,Sherzod,Esanov,Esanov,MID,23,Bukhara,2003-02-01,
UZB,Uzbequistão,Bekhruz Karimov,Bekhruz,Karimov,Karimov,DEF,24,Surkhon Termiz,2007-08-07,
UZB,Uzbequistão,Avazbek Ulmasaliev,Avazbek,Ulmasaliev,Ulmasaliev,DEF,25,AGMK,2000-03-27,
UZB,Uzbequistão,Jakhongir Urozov,Jakhongir,Urozov,Urozov,DEF,26,Dinamo Samarqand,2004-01-18,
CRO,Croácia,Dominik Livaković,Dominik,Livakovic,Livaković,GK,1,Dinamo Zagreb,1995-01-09,
CRO,Croácia,Josip Stanišić,Josip,Stanisic,Stanišić,DEF,2,Bayern Munich,2000-04-02,
CRO,Croácia,Marin Pongračić,Marin,Pongracic,Pongračić,DEF,3,Fiorentina,1997-09-11,
CRO,Croácia,Joško Gvardiol,Josko,Gvardiol,Gvardiol,DEF,4,Manchester City,2002-01-23,
CRO,Croácia,Duje Ćaleta-Car,Duje,Caleta-Car,Ćaleta-Car,DEF,5,Real Sociedad,1996-09-17,
CRO,Croácia,Josip Šutalo,Josip,Sutalo,Šutalo,DEF,6,Ajax,2000-02-28,
CRO,Croácia,Nikola Moro,Nikola,Moro,Moro,MID,7,Bologna,1998-03-12,
CRO,Croácia,Mateo Kovačić,Mateo,Kovacic,Kovačić,MID,8,Manchester City,1994-05-06,
CRO,Croácia,Andrej Kramarić,Andrej,Kramaric,Kramarić,FWD,9,TSG Hoffenheim,1991-06-19,
CRO,Croácia,Luka Modrić,Luka,Modric,Modrić,MID,10,Milan,1985-09-09,
CRO,Croácia,Ante Budimir,Ante,Budimir,Budimir,FWD,11,Osasuna,1991-07-22,
CRO,Croácia,Ivor Pandur,Ivor,Pandur,Pandur,GK,12,Hull City,2000-03-25,
CRO,Croácia,Nikola Vlašić,Nikola,Vlasic,Vlašić,MID,13,Torino,1997-10-04,
CRO,Croácia,Ivan Perišić,Ivan,Perisic,Perišić,FWD,14,PSV Eindhoven,1989-02-02,
CRO,Croácia,Mario Pašalić,Mario,Pasalic,Pašalić,MID,15,Atalanta,1995-02-09,
CRO,Croácia,Martin Baturina,Martin,Baturina,Baturina,MID,16,Como,2003-02-16,
CRO,Croácia,Petar Sučić,Petar,Sucic,Sučić,MID,17,Inter Milan,2003-10-25,
CRO,Croácia,Kristijan Jakić,Kristijan,Jakic,Jakić,DEF,18,FC Augsburg,1997-05-14,
CRO,Croácia,Toni Fruk,Toni,Fruk,Fruk,MID,19,Rijeka,2001-03-09,
CRO,Croácia,Igor Matanović,Igor,Matanovic,Matanović,FWD,20,SC Freiburg,2003-03-31,
CRO,Croácia,Luka Sučić,Luka,Sucic,Sučić,MID,21,Real Sociedad,2002-09-08,
CRO,Croácia,Luka Vušković,Luka,Vuskovic,Vušković,DEF,22,Hamburger SV,2007-02-24,
CRO,Croácia,Dominik Kotarski,Dominik,Kotarski,Kotarski,GK,23,Copenhagen,2000-02-10,
CRO,Croácia,Marco Pašalić,Marco,Pasalic,Pašalić,FWD,24,Orlando City SC,2000-09-14,
CRO,Croácia,Martin Erlić,Martin,Erlic,Erlić,DEF,25,Midtjylland,1998-01-24,
CRO,Croácia,Petar Musa,Petar,Musa,Musa,FWD,26,FC Dallas,1998-03-04,
ENG,Inglaterra,Jordan Pickford,Jordan,Pickford,Pickford,GK,1,Everton,1994-03-07,
ENG,Inglaterra,Ezri Konsa,Ezri,Konsa,Konsa,DEF,2,Aston Villa,1997-10-23,
ENG,Inglaterra,Nico O'Reilly,Nico,OReilly,O'Reilly,DEF,3,Manchester City,2005-03-21,
ENG,Inglaterra,Declan Rice,Declan,Rice,Rice,MID,4,Arsenal,1999-01-14,
ENG,Inglaterra,John Stones,John,Stones,Stones,DEF,5,Manchester City,1994-05-28,
ENG,Inglaterra,Marc Guéhi,Marc,Guehi,Guéhi,DEF,6,Manchester City,2000-07-13,
ENG,Inglaterra,Bukayo Saka,Bukayo,Saka,Saka,FWD,7,Arsenal,2001-09-05,
ENG,Inglaterra,Elliot Anderson,Elliot,Anderson,Anderson,MID,8,Nottingham Forest,2002-11-06,
ENG,Inglaterra,Harry Kane,Harry,Kane,Kane,FWD,9,Bayern Munich,1993-07-28,
ENG,Inglaterra,Jude Bellingham,Jude,Bellingham,Bellingham,MID,10,Real Madrid,2003-06-29,
ENG,Inglaterra,Marcus Rashford,Marcus,Rashford,Rashford,FWD,11,Barcelona,1997-10-31,
ENG,Inglaterra,Trevoh Chalobah,Trevoh,Chalobah,Chalobah,DEF,12,Chelsea,1999-07-05,
ENG,Inglaterra,Dean Henderson,Dean,Henderson,Henderson,GK,13,Crystal Palace,1997-03-12,
ENG,Inglaterra,Jordan Henderson,Jordan,Henderson,Henderson,MID,14,Brentford,1990-06-17,
ENG,Inglaterra,Dan Burn,Dan,Burn,Burn,DEF,15,Newcastle United,1992-05-09,
ENG,Inglaterra,Kobbie Mainoo,Kobbie,Mainoo,Mainoo,MID,16,Manchester United,2005-04-19,
ENG,Inglaterra,Morgan Rogers,Morgan,Rogers,Rogers,MID,17,Aston Villa,2002-07-26,
ENG,Inglaterra,Anthony Gordon,Anthony,Gordon,Gordon,FWD,18,Newcastle United,2001-02-24,
ENG,Inglaterra,Ollie Watkins,Ollie,Watkins,Watkins,FWD,19,Aston Villa,1995-12-30,
ENG,Inglaterra,Noni Madueke,Noni,Madueke,Madueke,FWD,20,Arsenal,2002-03-10,
ENG,Inglaterra,Eberechi Eze,Eberechi,Eze,Eze,MID,21,Arsenal,1998-06-29,
ENG,Inglaterra,Ivan Toney,Ivan,Toney,Toney,FWD,22,Al-Ahli,1996-03-16,
ENG,Inglaterra,James Trafford,James,Trafford,Trafford,GK,23,Manchester City,2002-10-10,
ENG,Inglaterra,Reece James,Reece,James,James,DEF,24,Chelsea,1999-12-08,
ENG,Inglaterra,Djed Spence,Djed,Spence,Spence,DEF,25,Tottenham Hotspur,2000-08-09,
ENG,Inglaterra,Jarell Quansah,Jarell,Quansah,Quansah,DEF,26,Bayer Leverkusen,2003-01-29,
GHA,Gana,Lawrence Ati-Zigi,Lawrence,Ati-Zigi,Ati-Zigi,GK,1,St. Gallen,1996-11-29,
GHA,Gana,Alidu Seidu,Alidu,Seidu,Seidu,DEF,2,Rennes,2000-06-04,
GHA,Gana,Caleb Yirenkyi,Caleb,Yirenkyi,Yirenkyi,MID,3,Nordsjælland,2006-01-15,
GHA,Gana,Jonas Adjetey,Jonas,Adjetey,Adjetey,DEF,4,VfL Wolfsburg,2003-12-13,
GHA,Gana,Thomas Partey,Thomas,Partey,Partey,MID,5,Villarreal,1993-06-13,
GHA,Gana,Abdul Mumin,Abdul,Mumin,Mumin,DEF,6,Rayo Vallecano,1998-06-06,
GHA,Gana,Abdul Fatawu,Abdul,Fatawu,Fatawu,FWD,7,Leicester City,2004-03-08,
GHA,Gana,Kwasi Sibo,Kwasi,Sibo,Sibo,MID,8,Oviedo,1998-06-24,
GHA,Gana,Jordan Ayew,Jordan,Ayew,Ayew,FWD,9,Leicester City,1991-09-11,
GHA,Gana,Brandon Thomas-Asante,Brandon,Thomas-Asante,Thomas-Asante,FWD,10,Coventry City,1998-12-29,
GHA,Gana,Antoine Semenyo,Antoine,Semenyo,Semenyo,MID,11,Manchester City,2000-01-07,
GHA,Gana,Joseph Anang,Joseph,Anang,Anang,GK,12,St Patrick's Athletic,2000-06-08,
GHA,Gana,Christopher Bonsu Baah,Christopher,Bonsu Baah,Baah,FWD,13,Al-Qadsiah,2004-12-14,
GHA,Gana,Gideon Mensah,Gideon,Mensah,Mensah,DEF,14,Auxerre,1998-07-18,
GHA,Gana,Elisha Owusu,Elisha,Owusu,Owusu,MID,15,Auxerre,1997-11-07,
GHA,Gana,Benjamin Asare,Benjamin,Asare,Asare,GK,16,Hearts of Oak,1992-07-13,
GHA,Gana,Abdul Rahman Baba,Abdul Rahman,Baba,Baba,DEF,17,PAOK,1994-07-02,
GHA,Gana,Jerome Opoku,Jerome,Opoku,Opoku,DEF,18,İstanbul Başakşehir,1998-10-14,
GHA,Gana,Iñaki Williams,Inaki,Williams,Williams,FWD,19,Athletic Bilbao,1994-06-15,
GHA,Gana,Augustine Boakye,Augustine,Boakye,Boakye,MID,20,Saint-Étienne,2000-11-03,
GHA,Gana,Kojo Peprah Oppong,Kojo,Peprah Oppong,Oppong,DEF,21,Nice,2004-06-04,
GHA,Gana,Kamaldeen Sulemana,Kamaldeen,Sulemana,Sulemana,FWD,22,Atalanta,2002-02-15,
GHA,Gana,Derrick Luckassen,Derrick,Luckassen,Luckassen,DEF,23,Pafos,1995-07-03,
GHA,Gana,Ernest Nuamah,Ernest,Nuamah,Nuamah,FWD,24,Lyon,2003-11-01,
GHA,Gana,Prince Kwabena Adu,Prince Kwabena,Adu,Adu,FWD,25,Viktoria Plzeň,2003-09-23,
GHA,Gana,Marvin Senaya,Marvin,Senaya,Senaya,DEF,26,Auxerre,2001-01-28,
PAN,Panamá,Luis Mejía,Luis,Mejia,Mejía,GK,1,Nacional,1991-03-16,
PAN,Panamá,César Blackman,Cesar,Blackman,Blackman,DEF,2,Slovan Bratislava,1998-04-02,
PAN,Panamá,José Córdoba,Jose,Cordoba,Córdoba,DEF,3,Norwich City,2001-06-03,
PAN,Panamá,Fidel Escobar,Fidel,Escobar,Escobar,DEF,4,Saprissa,1995-01-09,
PAN,Panamá,Edgardo Fariña,Edgardo,Farina,Fariña,DEF,5,Pari Nizhny Novgorod,2001-10-19,
PAN,Panamá,Cristian Martínez,Cristian,Martinez,Martínez,MID,6,Ironi Kiryat Shmona,1997-02-06,
PAN,Panamá,José Luis Rodríguez,Jose Luis,Rodriguez,Rodríguez,MID,7,Juárez,1998-06-19,
PAN,Panamá,Adalberto Carrasquilla,Adalberto,Carrasquilla,Carrasquilla,MID,8,Pumas UNAM,1998-11-28,
PAN,Panamá,Tomás Rodríguez,Tomas,Rodriguez,Rodríguez,FWD,9,Saprissa,1999-03-09,
PAN,Panamá,Ismael Díaz,Ismael,Diaz,Díaz,MID,10,León,1997-05-12,
PAN,Panamá,Yoel Bárcenas,Yoel,Barcenas,Bárcenas,MID,11,Mazatlán,1993-10-23,
PAN,Panamá,César Samudio,Cesar,Samudio,Samudio,GK,12,Marathón,1994-02-23,
PAN,Panamá,Jiovany Ramos,Jiovany,Ramos,Ramos,DEF,13,Puerto Cabello,1997-01-26,
PAN,Panamá,Carlos Harvey,Carlos,Harvey,Harvey,DEF,14,Minnesota United FC,2000-02-03,
PAN,Panamá,Eric Davis,Eric,Davis,Davis,DEF,15,Plaza Amador,1991-03-31,
PAN,Panamá,Andrés Andrade,Andres,Andrade,Andrade,DEF,16,LASK,1998-10-16,
PAN,Panamá,José Fajardo,Jose,Fajardo,Fajardo,FWD,17,Universidad Católica,1993-08-18,
PAN,Panamá,Cecilio Waterman,Cecilio,Waterman,Waterman,FWD,18,Universidad de Concepción,1991-04-13,
